category,rating,label,clean_text
Home_&_Kitchen,4.0,1,work well even partially submerged make frothing easy beginner like
Home_&_Kitchen,4.0,1,went together ok look good corner color dark
Home_&_Kitchen,5.0,1,rarely use ac live somewhere no humidity
Home_&_Kitchen,5.0,1,gift husband sharpened every knife house work well no problem
Home_&_Kitchen,5.0,1,nice towel absorbs well getting ready see come gray
Home_&_Kitchen,4.0,1,nice product not much experience thing roller awesome
Home_&_Kitchen,4.0,1,plastic little flimsy hold many photo keep safe
Home_&_Kitchen,5.0,1,knife sharpener work really well also sharpen sewing scissors
Home_&_Kitchen,5.0,1,product sturdy nice design last last
Home_&_Kitchen,4.0,1,decent price using behind love seat work
Home_&_Kitchen,4.0,1,definitely not water proof worth price keep dust dirt away
Home_&_Kitchen,3.0,1,nice careful handling edge crack easily
Home_&_Kitchen,5.0,1,mismatched header v bed frame worked great recommended since
Home_&_Kitchen,5.0,1,gift daughter said really work well
Home_&_Kitchen,3.0,1,kind cheap really thin metal trick exactly youd expect
Home_&_Kitchen,5.0,1,love product wish built razor cutting otherwise happy
Home_&_Kitchen,5.0,1,cute granddaughter play kitchen set
Home_&_Kitchen,5.0,1,gift granddaughter saw mine love
Home_&_Kitchen,5.0,1,worked great skin hair definitely recommend others
Home_&_Kitchen,5.0,1,simply put fantastic happy purchase thank
Home_&_Kitchen,5.0,1,easy cut let right amount light keep peeper
Home_&_Kitchen,5.0,1,wife put together rather quickly look really good
Home_&_Kitchen,5.0,1,good price look lovely window gotten many compliment
Home_&_Kitchen,5.0,1,great mount hold bottle well come easy
Home_&_Kitchen,5.0,1,cart got well worth money paidi
Home_&_Kitchen,5.0,1,enhances mood purifying air double beautiful night light
Home_&_Kitchen,1.0,1,not bend split need resilient
Home_&_Kitchen,5.0,1,not get better outstanding quality right size
Home_&_Kitchen,5.0,1,frame awesome price love mat included
Home_&_Kitchen,5.0,1,excellent husband also us find tiny bolt dropped carpet
Home_&_Kitchen,5.0,1,excellent mug great detail pictured described work expected
Home_&_Kitchen,4.0,1,seems work pretty well though could bit bigger
Home_&_Kitchen,5.0,0,cleaned knife real fast breeze keep knife drawer
Home_&_Kitchen,5.0,0,beautiful little set nice color love color love bright
Home_&_Kitchen,5.0,0,simple tool awesome love feel handle
Home_&_Kitchen,4.0,0,nice little cooking pot month used every
Home_&_Kitchen,2.0,0,worked awhile lasted couple week wife loved
Home_&_Kitchen,5.0,0,rd steam kettle good handle quiet
Home_&_Kitchen,5.0,0,love stand mixer quality wanted mixer
Home_&_Kitchen,5.0,0,great little gadget bought one daughter love also love way
Home_&_Kitchen,5.0,0,sheet soft lightweight comfortable love put
Home_&_Kitchen,5.0,0,love container easy store long handle make easy move around
Home_&_Kitchen,5.0,0,ive ordered multiple time best keep review sure
Home_&_Kitchen,5.0,0,love clean easily love love
Home_&_Kitchen,5.0,0,wife love especially size long handle reason
Home_&_Kitchen,4.0,0,one panel small chip mark bottom small scratch inside
Home_&_Kitchen,5.0,0,not know fuss say pretty
Home_&_Kitchen,5.0,0,little pricey beginning month still must anyone
Home_&_Kitchen,5.0,0,working well far wide wooden leg travel trailer upright
Home_&_Kitchen,5.0,0,liked much bought second one husband christmas
Home_&_Kitchen,5.0,0,beautiful heavy weight dining room rug quality wanted dining room
Home_&_Kitchen,5.0,0,bright cheerful christmassy matching color love color
Home_&_Kitchen,5.0,0,love super cute look great countertop
Home_&_Kitchen,3.0,0,definitely not highest quality thought would better
Home_&_Kitchen,5.0,0,love bell perfect summer stay put fridge long
Home_&_Kitchen,5.0,0,love new chair perfect everyone p
Home_&_Kitchen,5.0,0,love would like color qualityvery good qualitynice sturdy functional
Home_&_Kitchen,5.0,0,pretty self explanatory set time either turn turn
Home_&_Kitchen,5.0,0,pleased hemi container quality keep shelf good condition
Home_&_Kitchen,3.0,0,not stick wall reason gave star one
Home_&_Kitchen,5.0,0,best tool tile floor reason gave star
Home_&_Kitchen,5.0,0,without use spout spout nice piece equipment
Home_&_Kitchen,4.0,0,little bit expensive regular version work mevery pretty
Home_&_Kitchen,5.0,0,wonderful lily leaf realistic color problem not really mesh
Home_&_Kitchen,5.0,0,item arrived quickly perfect pricevery good qualitynice sturdy functional
Home_&_Kitchen,5.0,0,best pair nonmedical scissors reason gave star
Home_&_Kitchen,5.0,0,work well keep humidity even level reason gave
Home_&_Kitchen,5.0,0,beautiful great quality good size look great kitchen
Home_&_Kitchen,5.0,0,great looking great value problem not really vacuum
Home_&_Kitchen,5.0,0,bought daughter law love also love fact
Home_&_Kitchen,5.0,0,great food storage problem small
Home_&_Kitchen,5.0,0,gave gift wife love also love way
Home_&_Kitchen,4.0,0,good basic set cookware thought would nice addition kitchen
Home_&_Kitchen,5.0,1,great good set buy added couple larger piece also
Home_&_Kitchen,5.0,1,obsessed adorable look like real plant made perfect addition bathroom
Home_&_Kitchen,1.0,1,picture qt cooker received qt bowl
Home_&_Kitchen,5.0,1,pleased quality look set excellent service
Home_&_Kitchen,5.0,1,come expect term quality brand trust
Home_&_Kitchen,4.0,1,work fine month would give star recipe horrible
Home_&_Kitchen,4.0,1,would star hole sewn instead would grommet
Home_&_Kitchen,5.0,1,use granddaughter college dorm bed say really improves sleep
Home_&_Kitchen,5.0,1,month found expected
Home_&_Kitchen,4.0,1,great water filter ice maker made clear ice would even
Home_&_Kitchen,5.0,1,perfect step stool kid mom get jeep
Home_&_Kitchen,5.0,1,rice cooked perfectly size great big family boy
Home_&_Kitchen,5.0,1,wife studying south american shamanism happy item
Home_&_Kitchen,5.0,1,looking could not bet price
Home_&_Kitchen,4.0,1,not love material not feel sturdy like not hold
Home_&_Kitchen,1.0,1,not come rubber grip cup way hot hold without
Home_&_Kitchen,5.0,1,using year no issue far good work wonder
Home_&_Kitchen,5.0,1,great price work well filtering sediment water buy
Home_&_Kitchen,5.0,1,nice able order spoon set great quality
Home_&_Kitchen,5.0,1,great product store blanket pillow winter clothes neat small space
Home_&_Kitchen,5.0,1,nice table major pain putting together much small table
Home_&_Kitchen,3.0,1,work like supposed no reason hate no reason get gushy
Home_&_Kitchen,5.0,1,quality seems excellent one design wife agree
Home_&_Kitchen,5.0,1,beater blade work great use time stock beater
Home_&_Kitchen,5.0,1,quality amazing one rubber band go around wheel broken
Home_&_Kitchen,5.0,1,great easy clean easy nest drawer storage great product
Home_&_Kitchen,5.0,1,love pitcher making tasty infused water summer fresh fruit
Home_&_Kitchen,5.0,1,husband love give u much room cabinet
Home_&_Kitchen,5.0,1,chair absolutely cutest well made look awesome nautical theme
Home_&_Kitchen,2.0,1,dissatisfied regarding cheaply made lucky last year
Home_&_Kitchen,5.0,1,mmmm best scent ever really fill room last long time love
Home_&_Kitchen,5.0,1,perfect fit great want store refrigerator good seal
Home_&_Kitchen,5.0,1,darn light power great look parrot look better
Home_&_Kitchen,5.0,1,thank goodness zipper satin pillowcase slipped pillow constantly
Home_&_Kitchen,5.0,1,hold quilting ruler well wish would found sooner
Home_&_Kitchen,1.0,1,cap break easily no replacement purchased thermos bottle useless
Home_&_Kitchen,5.0,1,great quality love color glad ordered happy gilbert az
Home_&_Kitchen,5.0,1,great item would recommend anyone love amazon prime fast shipping everything
Home_&_Kitchen,5.0,1,use right single live alone fixens one
Home_&_Kitchen,5.0,1,cute little letter rack love well put together
Home_&_Kitchen,1.0,1,color way yellow wanted returned
Home_&_Kitchen,5.0,0,perfect case handpresso hybrid love look feel one
Home_&_Kitchen,5.0,0,good quality nice price especially price good quality
Home_&_Kitchen,5.0,0,using week thing not like size
Home_&_Kitchen,5.0,0,love mixing glass love taste cold water one
Home_&_Kitchen,5.0,0,love clock nice bright colorful also love made
Home_&_Kitchen,5.0,0,bought small house needed small home
Home_&_Kitchen,5.0,0,really like larger cutting board problem kind hard find
Home_&_Kitchen,5.0,0,super nice perfect wine glass problem kind hard put
Home_&_Kitchen,5.0,0,best built product using year using time one
Home_&_Kitchen,1.0,0,not even yet reason gave star
Home_&_Kitchen,5.0,0,daughter love cloth look nice finish good wish
Home_&_Kitchen,1.0,0,product not good quality piece thin difficult hold cup
Home_&_Kitchen,5.0,0,cute coffee mug battery last long time easy clean
Home_&_Kitchen,5.0,0,nice candle home decor decor need purchasing future
Home_&_Kitchen,4.0,0,not tea drinker thought would nice addition kitchen
Home_&_Kitchen,5.0,0,probably best item purchased best keep review future post
Home_&_Kitchen,3.0,0,cute plastic not stick wall reason gave
Home_&_Kitchen,5.0,0,nice quality price problem kind hard put
Home_&_Kitchen,5.0,0,worked like charm making easy use efficient way make cheese
Home_&_Kitchen,5.0,0,love pillow daughter love also love pillow
Home_&_Kitchen,2.0,0,would not stay shower rack small
Home_&_Kitchen,5.0,0,nice everything need material good wish one
Home_&_Kitchen,5.0,0,love bright red use night light bed great
Home_&_Kitchen,5.0,0,love great fit kitchen counter top easy clean
Home_&_Kitchen,3.0,0,pillow case okay lightweight comfortable also like fact
Home_&_Kitchen,5.0,0,great value use container work great baking
Home_&_Kitchen,5.0,0,great color better picture problem not really vacuum
Home_&_Kitchen,3.0,0,pretty piece mine came small hole hook would fit hole
Home_&_Kitchen,5.0,0,good wine rack price problem kind hard put
Home_&_Kitchen,4.0,0,look nice not quality would expect lot brand
Home_&_Kitchen,5.0,0,real wood look real finish good reason gave
Home_&_Kitchen,5.0,0,love lid useful easy clean keep next
Home_&_Kitchen,4.0,0,great completely functional easy clean purchasing pretty
Home_&_Kitchen,5.0,0,great quick easy assemble material good large one
Home_&_Kitchen,5.0,0,wonderful able find item instruction included box
Home_&_Kitchen,5.0,0,placemats spark learning time easy use design acrylic strong
Home_&_Kitchen,4.0,0,pretty couple flaw admit using
Home_&_Kitchen,5.0,0,cant beat fan little noisy fan
Home_&_Kitchen,4.0,0,not super strongly magnetic strong not sure would
Home_&_Kitchen,5.0,0,good heavy duty pan month not
Home_&_Kitchen,5.0,1,part gift downtonabbey loving friend huge hit
Home_&_Kitchen,5.0,1,exactly picture hold good bit fruit come ceiling mount
Home_&_Kitchen,5.0,1,getting ready move perfect assortment bag clothes winter stuff blanket pillow etc
Home_&_Kitchen,5.0,1,love look great easy install installed
Home_&_Kitchen,5.0,1,absolutely beautiful second order company could not satisfied
Home_&_Kitchen,4.0,1,son used thanksgiving said work well made carving easy
Home_&_Kitchen,5.0,1,love accurate fast cooking elevated notch
Home_&_Kitchen,5.0,1,bigger thought would arrived quickly job
Home_&_Kitchen,5.0,1,perfect library started rust hang toilet tank
Home_&_Kitchen,5.0,1,not used yet looking forward handy travel
Home_&_Kitchen,5.0,1,great product use store homemade coconut milk glass storage best
Home_&_Kitchen,4.0,1,nice clock love two sided keep time well nice size look nostalgic enough
Home_&_Kitchen,5.0,1,work great induction stove single induction element look great smallest pan work induction stove
Home_&_Kitchen,5.0,1,love box actually use toy box small dog
Home_&_Kitchen,5.0,1,make great coffee used course ground little ground coffee
Home_&_Kitchen,5.0,1,great little cleanup tool small oops dog turned planter
Home_&_Kitchen,5.0,1,bought use boat excited try wine slushies summer
Home_&_Kitchen,5.0,1,love using hold napkin especially outside keep blowing away
Home_&_Kitchen,2.0,1,not care product not work
Home_&_Kitchen,1.0,1,product arrived dried useless perhaps laid shelf year returned
Home_&_Kitchen,5.0,1,easy assemble delivered time perfect
Home_&_Kitchen,5.0,1,dog bag great fit work like advertised
Home_&_Kitchen,5.0,1,nice looking doesnt look like stainless work great tho quiet efficient
Home_&_Kitchen,5.0,1,rose beautiful using flower pot pen black vase
Home_&_Kitchen,1.0,1,although really nice stoneware really really heavy heavy arthritic hand
Home_&_Kitchen,2.0,1,returned much smaller expected bent pole
Home_&_Kitchen,5.0,1,cute fabulous exactly pictured described shipped fast well packaged
Home_&_Kitchen,4.0,1,love product also recommend glejdek something reuse
Home_&_Kitchen,5.0,1,nice little drainer could wider product well made useful
Home_&_Kitchen,4.0,1,nice product need glue top else not stay
Home_&_Kitchen,5.0,1,easy way make baked potato love use regularly
Home_&_Kitchen,2.0,1,ordered one broken disappointed two star though candle smell amazing
Home_&_Kitchen,5.0,1,powerful use everyday industrial work year come
Home_&_Kitchen,5.0,1,beautiful sturdy shower rack good quality easy install part needed
Home_&_Kitchen,5.0,1,fit quarter sheet pan perfectly together great breville smart oven
Home_&_Kitchen,4.0,1,bought husband love less waist enough spray cologne
Home_&_Kitchen,4.0,1,work great rv outdoor use bit tough wash due shape
Home_&_Kitchen,4.0,1,real pain assemble attractive functional organizing space
Home_&_Kitchen,5.0,1,love instant pot make amazing rice great pressure cooker without stress watching
Home_&_Kitchen,5.0,1,bought two new double stainless steel sink look great totally functional
Home_&_Kitchen,1.0,0,charcoal filter spill water not good regular
Home_&_Kitchen,5.0,0,bought go along rd one lot small stuff
Home_&_Kitchen,5.0,0,love clip kitchen clip thick easy hang
Home_&_Kitchen,5.0,0,wonderful mug keep thing hot cold drink well keep tea
Home_&_Kitchen,5.0,0,used memorial friend loved reason gave
Home_&_Kitchen,5.0,0,super deal mattress mattress comfortable also strong pill
Home_&_Kitchen,5.0,0,kiddo fight want
Home_&_Kitchen,3.0,0,ok not naturally swirl job reason
Home_&_Kitchen,5.0,0,love putting entertaining display keep holiday great
Home_&_Kitchen,5.0,0,nice shelf hold dvr right height easy clean
Home_&_Kitchen,5.0,0,best price quantity love look feel pillow
Home_&_Kitchen,5.0,0,love nice quality fit perfectly table
Home_&_Kitchen,3.0,0,slow water flow way fix throw container
Home_&_Kitchen,5.0,0,keep traveling store store keep bag store
Home_&_Kitchen,4.0,0,look better person kinda bulky comfortable reason gave
Home_&_Kitchen,4.0,0,weakest part overthedoor not feel comfortable
Home_&_Kitchen,3.0,0,ok take time get used keep finger crossed
Home_&_Kitchen,5.0,0,work well intended reason gave
Home_&_Kitchen,5.0,0,great support pillow material soft comfortable overall good purchase
Home_&_Kitchen,5.0,0,received item early arrived good seal dimension right
Home_&_Kitchen,1.0,0,piece cake piece wanted kitchen
Home_&_Kitchen,5.0,0,work great used camping spoon worked great reason gave
Home_&_Kitchen,5.0,0,got joke reason gave star
Home_&_Kitchen,1.0,0,product damaged feel cheap reason gave star one
Home_&_Kitchen,5.0,0,great pitcher use daily reason gave star
Home_&_Kitchen,4.0,0,not totally block light let know time turn
Home_&_Kitchen,4.0,0,unique look great quality good quality bit
Home_&_Kitchen,5.0,0,really like bowl stand love look feel handle fit
Home_&_Kitchen,5.0,0,love sheet soft soft quality good sheet great
Home_&_Kitchen,4.0,0,pot work great hold large amount liquid lid removable
Home_&_Kitchen,5.0,0,fan wideopen feature fan
Home_&_Kitchen,5.0,0,handy gadget keeping open jar sliced bread cold downside
Home_&_Kitchen,5.0,0,cute color save time problem not really vacuum
Home_&_Kitchen,5.0,0,item arrived exactly expected love look feel pillow
